,apelido,atleta_id,clube_id,foto,jogos_num,media_num,nome,pontos_num,posicao_id,preco_num,rodada_id,scout,slug,status_id,variacao_num
595,Rithely,68834,373,https://s.glbimg.com/es/sde/f/2020/11/17/b1766906a83be062261db4d6584d9d49_FORMATO.png,3,-0.77,Francisco Rithely da Silva Sousa,0.0,4,2.91,37,"{'CA': 1, 'FC': 1, 'FS': 1, 'PI': 3}",rithely,6,0.0
596,Osman,81898,294,https://s.glbimg.com/es/sde/f/2020/11/18/ca2aeafe986346def55b188fb4e765b1_FORMATO.png,4,-0.03,Osman de Menezes VenÉncio Junior,0.5,5,2.58,37,"{'CA': 1, 'DS': 4, 'FC': 3, 'FF': 1, 'PI': 14}",osman,7,0.26
597,Dhouglas,110207,262,https://s.glbimg.com/es/sde/f/2020/09/25/1818bb4633cf442d563554d960f49f84_FORMATO.png,0,0.0,Dhouglas Francisco de Souza Rodrigues,0.0,4,1.0,37,{},dhouglas,6,0.0
598,Igor Torres,110303,356,https://s.glbimg.com/es/sde/f/2020/10/18/52a78392e1a77e08ad5522dbd79cf15c_FORMATO.png,5,3.5,Igor Torres da Silva,0.0,5,1.62,37,"{'DS': 8, 'FC': 3, 'FD': 2, 'FF': 1, 'FS': 2, 'G': 1, 'PI': 12}",igor-torres,6,0.0
599,Baralhas,99440,373,https://s.glbimg.com/es/sde/f/2020/10/20/d1b6cda28d3190a8ba17446d082ac2ab_FORMATO.png,3,1.63,Gabriel Baralhas dos Santos,0.0,4,3.55,37,"{'DS': 5, 'FC': 1, 'FF': 1, 'PI': 4}",baralhas,7,0.0
600,Brayan Lucum° ,110635,294,https://s.glbimg.com/es/sde/f/2020/11/20/ba8f516874bee59c78902a6aa76ac76a_FORMATO.png,3,0.67,Brayan Dami†n Lucum° Lucum°,0.0,5,3.31,37,"{'DS': 1, 'FF': 1, 'FS': 1, 'PI': 3}",brayan-lucumi,2,0.0
601,Roberson,68835,373,https://s.glbimg.com/es/sde/f/2020/11/19/a5b8dd2097e33dc8b83c68a99a5ec143_FORMATO.png,7,3.16,Roberson de Arruda Alves,0.4,5,4.51,37,"{'DS': 4, 'FC': 5, 'FS': 5, 'FT': 1, 'G': 2, 'PI': 9}",roberson,2,-1.12
602,Mazetti,107741,285,https://s.glbimg.com/es/sde/f/2020/07/20/26ac5244263f4361626dec1a58304e3e_FORMATO.png,0,0.0,Lucas Henrique Mazetti,0.0,2,1.0,37,{},mazetti,6,0.0
603,Willian,42116,275,https://s.glbimg.com/es/sde/f/2019/09/24/0f7dce66e695049e222a3bb848eb993d_FORMATO.png,26,3.3,Willian Gomes de Siqueira,0.0,5,9.51,37,"{'A': 2, 'CA': 1, 'DS': 12, 'FC': 21, 'FD': 6, 'FF': 17, 'FS': 23, 'G': 7, 'I': 8, 'PI': 44, 'PP': 1}",willian,6,0.0
604,Matheuzinho,101727,262,https://s.glbimg.com/es/sde/f/2020/11/03/51e9f9ba46d806d46d4d256d45ac95e6_FORMATO.png,11,1.55,Matheus Franáa Silva,0.0,2,2.15,37,"{'A': 1, 'CA': 1, 'DS': 8, 'FC': 5, 'FD': 3, 'FF': 2, 'FS': 2, 'PI': 26, 'SG': 1}",matheuzinho,6,0.0
605,Felipe Melo,38545,275,https://s.glbimg.com/es/sde/f/2020/03/09/54d3936a3f4591a9d700ba26b7fd9e91_FORMATO.png,11,2.99,Felipe Melo de Carvalho,0.6,3,6.36,37,"{'CA': 4, 'DS': 24, 'FC': 13, 'FF': 2, 'FS': 11, 'PI': 38, 'SG': 4}",felipe-melo,6,-0.68
606,Biel,111491,294,https://s.glbimg.com/es/sde/f/2021/02/24/5f2abcfca4e60fcb7113c04eda175c4c_FORMATO.png,0,0.0,Luiz Gabriel de Oliveira Fonseca,0.0,4,1.0,37,{},biel,6,0.0
607,Sandrinho,110373,290,https://s.glbimg.com/es/sde/f/2020/10/19/14d518f6be4f84fbfafc67c540db981e_FORMATO.png,2,-1.25,Sandro Diego de Moraes Bueno,0.0,5,0.79,37,"{'CA': 1, 'FC': 3, 'FD': 1, 'FS': 1, 'I': 1, 'PI': 2}",sandrinho,6,0.0
608,Fabr°cio,103765,275,https://s.glbimg.com/es/sde/f/2018/11/30/09f85c2c1fe3a2f2b6838539c51afd95_FORMATO.png,2,0.5,Fabricio do Nascimento Biato,0.0,5,1.13,37,"{'FC': 3, 'FF': 1, 'FS': 4, 'PI': 3}",fabricio,6,0.0
609,Felipe Vizeu,94138,354,https://s.glbimg.com/es/sde/f/2020/10/20/cb08a5c10db57cbbec091e022d47de94_FORMATO.png,10,1.78,Felipe dos Reis Pereira Vizeu do Carmo,9.0,5,6.92,37,"{'FC': 7, 'FD': 2, 'FF': 2, 'FS': 5, 'G': 2, 'PI': 12}",felipe-vizeu,7,1.77
610,Wisney,107374,266,https://s.glbimg.com/es/sde/f/2020/10/26/5cb1e6fbf9b5ce0e0a160755d7befca2_FORMATO.png,2,2.45,Wisney Junio Dias Carvalho,0.0,2,2.64,37,"{'PI': 1, 'SG': 1}",wisney,6,0.0
611,Hugo Moura,101594,294,https://s.glbimg.com/es/sde/f/2020/08/31/f47edb06171b8cc97b1c955c58ae682d_FORMATO.png,26,2.08,Hugo Moura Arruda da Silva,1.9,4,3.52,37,"{'A': 3, 'CA': 5, 'DS': 45, 'FC': 42, 'FD': 4, 'FF': 7, 'FS': 29, 'G': 1, 'PI': 79}",hugo-moura,7,0.52
612,Iago,107194,293,https://s.glbimg.com/es/sde/f/2020/11/27/fdc416852d3c5f69fd90f23f78d1806d_FORMATO.png,0,0.0,Iago AndrÇ Pires de Oliveira,0.0,5,1.0,37,{},iago,6,0.0
613,Thiago Fernandes,104282,262,https://s.glbimg.com/es/sde/f/2020/11/20/66c1200dc3dc38310c832f78a4b99752_FORMATO.png,0,0.0,Thiago Fernandes Rodrigues,0.0,5,1.0,37,{},thiago-fernandes,6,0.0
614,JoÑo Lucas,104257,262,https://s.glbimg.com/es/sde/f/2020/07/21/18411dbbf7fa68ca337d4cc0fba7b2d9_FORMATO.png,4,2.9,JoÑo Lucas de Almeida Carvalho,-0.7,2,3.47,37,"{'CA': 1, 'DS': 5, 'FC': 8, 'FF': 1, 'FS': 7, 'PI': 17, 'SG': 2}",joao-lucas,6,-0.96
615,Gabriel Barros,108352,262,https://s.glbimg.com/es/sde/f/2020/11/20/88a1c7013a8a5f9f253c6d68b994b80a_FORMATO.png,0,0.0,Gabriel de Sousa Barros,0.0,4,1.0,37,{},gabriel-barros,6,0.0
616,Higor,107371,266,https://s.glbimg.com/es/sde/f/2020/09/28/d5b189fb235bef5c9a534ba19078842e_FORMATO.png,0,0.0,Higor Gabriel Fernandes Alves,0.0,3,1.0,37,{},higor,6,0.0
617,Taylon,107250,290,https://s.glbimg.com/es/sde/f/2021/02/04/54cbabff1bf709a50369ff91cc4a3204_FORMATO.png,6,1.52,Taylon Vin°cius dos Santos Carvalho,0.0,2,2.43,37,"{'CA': 2, 'DS': 9, 'FC': 9, 'FS': 1, 'PI': 19, 'SG': 2}",taylon,6,0.0
618,Jean,110640,282,https://s.glbimg.com/es/sde/f/2020/11/22/ca40715bc97a6033fd8420acae2dee00_FORMATO.png,0,0.0,Jean Carlos Batista,0.0,1,1.0,37,{},jean,6,0.0
619,Nenà,38913,266,https://s.glbimg.com/es/sde/f/2020/08/11/f3df6bdc76524f571ea66cc968ab62af_FORMATO.png,28,4.77,Anderson Luiz de Carvalho,-0.3,4,12.35,37,"{'A': 4, 'CA': 2, 'DS': 30, 'FC': 12, 'FD': 12, 'FF': 22, 'FS': 50, 'FT': 1, 'G': 8, 'PI': 267, 'PP': 1}",nene,7,-0.83
620,Luiz Adriano,72772,275,https://s.glbimg.com/es/sde/f/2019/08/09/03390afe55e2bf08d4cb4d0da02c7b39_FORMATO.png,19,4.03,Luiz Adriano de Souza da Silva,-1.2,5,9.96,37,"{'A': 1, 'CA': 2, 'DS': 11, 'FC': 18, 'FD': 5, 'FF': 6, 'FS': 17, 'G': 8, 'I': 1, 'PI': 52, 'PP': 1}",luiz-adriano,6,-0.74
621,Marinho,68952,277,https://s.glbimg.com/es/sde/f/2019/05/30/cd8a7f9b0744e105efa0a0c572d37d6f_FORMATO.png,26,10.25,M†rio SÇrgio Santos Costa,1.6,5,23.82,37,"{'A': 6, 'CA': 4, 'DS': 24, 'FC': 33, 'FD': 26, 'FF': 35, 'FS': 120, 'FT': 3, 'G': 17, 'I': 22, 'PI': 163}",marinho,6,-1.31
622,Luiz Henrique,104526,294,https://s.glbimg.com/es/sde/f/2020/03/03/1a216904bc60228576fbef1f7a6fece2_FORMATO.png,13,1.66,Luiz Henrique Augustin ,0.1,4,1.51,37,"{'DS': 16, 'FC': 9, 'FD': 2, 'FF': 1, 'FS': 5, 'G': 1, 'PI': 36}",luiz-henrique,7,-0.01
623,Pedro Rangel,110708,266,https://s.glbimg.com/es/sde/f/2020/11/30/4e23db7254caf320d53e78d8566d93c5_FORMATO.png,0,0.0,Pedro Felipe De Faria Rangel,0.0,1,1.0,37,{},pedro-rangel,6,0.0
624,Lucim†rio,104129,265,https://s.glbimg.com/es/sde/f/2020/11/23/6fc87d72e162be59c0d5454f9582e1ce_FORMATO.png,0,0.0,Lucim†rio Bezerra da Silva,0.0,3,1.0,37,{},lucimario,6,0.0
625,Daniel Silva,110709,290,https://s.glbimg.com/es/sde/f/2020/11/30/313bcf6aa188239c2d9efa9204866adb_FORMATO.png,0,0.0,Daniel Silva Santos,0.0,4,1.0,37,{},daniel-silva,6,0.0
626,Arthur,101173,294,https://s.glbimg.com/es/sde/f/2019/01/25/5f0f0047f511d254fd9d18a7ef986daa_FORMATO.png,2,5.65,Arthur Henrique Bittencourt,3.9,1,1.7,37,"{'DD': 5, 'GS': 4, 'PI': 7}",arthur,7,-0.42
627,Soteldo,87258,277,https://s.glbimg.com/es/sde/f/2020/02/28/1ad66e771f5acc6f55ab13d6cdc8b6f4_FORMATO.png,23,3.15,Yeferson Julio Soteldo Mart°nez,3.4,5,7.17,37,"{'A': 5, 'CA': 8, 'DS': 11, 'FC': 20, 'FD': 9, 'FF': 19, 'FS': 47, 'FT': 1, 'G': 4, 'I': 4, 'PI': 202}",soteldo,6,0.33
628,Diego Monteiro,107136,294,https://s.glbimg.com/es/sde/f/2020/03/03/59ea3fcf6b8099184e3d7afece30e0e5_FORMATO.png,0,0.0,Diego Santos Monteiro,0.0,1,1.0,37,{},diego-monteiro,6,0.0
629,HÇlio J£nior,104622,265,https://s.glbimg.com/es/sde/f/2020/12/04/528e08d6238412f96331d885232df0a3_FORMATO.png,0,0.0,HÇlio J£nior Rossi Francino,0.0,2,2.0,37,{},helio-junior,6,0.0
630,Par†,62086,277,https://s.glbimg.com/es/sde/f/2019/08/06/9d5025e7dec263206b72d3a08d034ef9_FORMATO.png,26,1.81,Marcos RogÇrio Ricci Lopes,-0.9,2,6.56,37,"{'CA': 3, 'DS': 37, 'FC': 33, 'FD': 2, 'FF': 10, 'FS': 24, 'I': 4, 'PI': 173, 'SG': 6}",para,6,-1.1
631,Felipe Jonatan,101708,277,https://s.glbimg.com/es/sde/f/2020/03/09/0b840af999aed1a7ec1a7a35dee46abc_FORMATO.png,32,4.07,Felipe Jonatan Rocha Andrade,5.6,2,12.18,37,"{'A': 1, 'CA': 7, 'DS': 99, 'FC': 33, 'FD': 8, 'FF': 19, 'FS': 37, 'G': 2, 'I': 2, 'PI': 263, 'SG': 5}",felipe-jonatan,6,0.14
632,Wellington Paulista,38279,356,https://s.glbimg.com/es/sde/f/2019/03/23/2138dee0c7885fcda59ec315f3f3c8bd_FORMATO.png,31,2.66,Wellington Pereira do Nascimento,-0.1,5,7.39,37,"{'A': 1, 'CA': 2, 'DS': 7, 'FC': 34, 'FD': 6, 'FF': 18, 'FS': 33, 'FT': 1, 'G': 8, 'I': 6, 'PI': 68, 'PP': 1}",wellington-paulista,7,-0.17
633,Riquelme,105566,267,https://s.glbimg.com/es/sde/f/2020/08/17/26653830802f187c2488014a12698d4a_FORMATO.png,0,0.0,Riquelme Carvalho Ara£jo Viana,0.0,2,1.0,37,{},riquelme,6,0.0
634,Vin°cius Barcellos,110672,265,,0,0.0,Vin°cius de Azevedo Barcellos,0.0,3,1.0,37,{},vinicius-barcellos,6,0.0
635,Enderson Moreira,62137,356,https://s.glbimg.com/es/sde/f/2021/01/09/5336a68c773385a330b61ee664795b87_FORMATO.png,17,2.6,Enderson Alves Moreira,0.51,6,5.63,37,{},enderson-moreira,7,-0.19
636,Rafael Moura,37655,290,https://s.glbimg.com/es/sde/f/2020/08/26/6c38445bf76b8b26d2b258cbcbf30a9d_FORMATO.jpeg,26,2.45,Rafael Martiniano de Miranda Moura,2.5,5,6.3,37,"{'CA': 8, 'DS': 12, 'FC': 49, 'FD': 9, 'FF': 26, 'FS': 27, 'G': 9, 'I': 20, 'PI': 151}",rafael-moura,7,-1.05
637,Eduardo Sasha,70360,282,https://s.glbimg.com/es/sde/f/2020/08/31/521385a7bf21af42afb472eabe1fbec0_FORMATO.png,29,3.44,Eduardo Colcenti Antunes,0.8,5,8.03,37,"{'A': 3, 'CA': 2, 'DS': 14, 'FC': 19, 'FD': 14, 'FF': 11, 'FS': 24, 'FT': 1, 'G': 7, 'I': 2, 'PI': 78, 'PP': 1}",eduardo-sasha,7,-1.4
638,Wellington ,106824,276,https://s.glbimg.com/es/sde/f/2019/12/07/c9de64dc6e4e157739fb08d0cba45a7b_FORMATO.png,0,0.0,Welington Damascena Santos,0.0,2,1.0,37,{},wellington,7,0.0
639,JoÑo Vitor,109261,265,,0,0.0,JoÑo Vitor CÇzar do Prado,0.0,4,1.0,37,{},joao-vitor,6,0.0
640,LÇo Linck,107183,293,https://s.glbimg.com/es/sde/f/2020/01/21/92721dbb7773acddb51581d786249881_FORMATO.png,0,0.0,LÇo Matias Baiersdorf Linck,0.0,1,1.0,37,{},leo-linck,6,0.0
641,RogÇrio Ceni,97341,262,https://s.glbimg.com/es/sde/f/2020/11/09/8879b35c72aef797d229636dbdf3dd4f_FORMATO.png,34,3.9,RogÇrio Ceni,3.06,6,8.6,37,{},rogerio-ceni,7,-0.03
642,Vladimir,69040,277,https://s.glbimg.com/es/sde/f/2020/02/28/4d9d7f15b47033ac09c8e32e9b963227_FORMATO.png,4,2.65,Vladimir Orlando Cardoso de Ara£jo Filho,0.0,1,5.53,37,"{'DD': 5, 'GS': 4, 'PI': 14}",vladimir,6,0.0
643,Nicolas,107752,285,https://s.glbimg.com/es/sde/f/2020/11/24/7e2bdadbf80e322a2565aa10af6d9082_FORMATO.png,0,0.0,Nicolas Miguel Morsch,0.0,4,1.0,37,{},nicolas,6,0.0
644,Felipe Alves,72372,356,https://s.glbimg.com/es/sde/f/2019/03/22/c0caa3f398373f554d289ace20f955ec_FORMATO.png,32,2.06,Felipe Alves Raymundo,-1.3,1,3.77,37,"{'DD': 23, 'DP': 4, 'DS': 3, 'FS': 6, 'GS': 39, 'PI': 319, 'SG': 10}",felipe-alves,7,-1.05
645,Galeano,108713,276,https://s.glbimg.com/es/sde/f/2021/01/05/41cfb3f99bfa68692f9dc460876c6fa2_FORMATO.png,3,0.9,Antonio Javier Galeano Ferreira,0.4,5,0.96,37,"{'DS': 1, 'FS': 4, 'PI': 3}",galeano,6,-0.28
646,Renato Ga£cho,41929,284,https://s.glbimg.com/es/sde/f/2020/07/19/5604ae02dbe93c1893a6cdb31d2b0e90_FORMATO.png,34,3.76,Renato Portaluppi,4.75,6,12.67,37,{},renato-gaucho,7,0.74
647,Murilo,107755,285,https://s.glbimg.com/es/sde/f/2020/11/24/2921071a7cd4ff8857a5a839aad0fa4f_FORMATO.png,0,0.0,Murilo Gomes Barreto Neto,0.0,4,1.0,37,{},murilo,6,0.0
648,Patrick de Lucca,105294,265,https://s.glbimg.com/es/sde/f/2020/12/04/28f757ac50bdbd45c34a2fc6d869c452_FORMATO.png,2,0.4,Patrick de Lucca Chaves de Oliveira,1.6,4,1.06,37,"{'DS': 1, 'FF': 1, 'PI': 10}",patrick-de-lucca,7,0.28
649,JoÑo Tavares,110690,285,https://s.glbimg.com/es/sde/f/2020/11/24/ed75ccc81ae843b476ae9b659862e9a7_FORMATO.png,0,0.0,JoÑo Victor Tavares de Souza,0.0,5,1.0,37,{},joao-tavares,6,0.0
650,Mycael,110698,293,https://s.glbimg.com/es/sde/f/2020/11/27/7f6f086c28337ecefbe6fe7db99ab649_FORMATO.png,0,0.0,Mycael Pontes Moreira,0.0,1,1.0,37,{},mycael,6,0.0
651,Vanderlei,62121,284,https://s.glbimg.com/es/sde/f/2020/08/26/07181c4e061a2e4a3daef524908f563b_FORMATO.png,24,0.95,Vanderlei Farias da Silva,0.0,1,5.95,37,"{'CA': 2, 'DD': 15, 'FS': 5, 'GS': 25, 'PI': 159, 'SG': 6}",vanderlei,6,0.0
652,Patrick,83433,285,https://s.glbimg.com/es/sde/f/2020/02/27/e34cd8e0cbbfc1786815d823464d83e3_FORMATO.png,32,5.13,Patrick Bezerra do Nascimento,1.8,4,12.35,37,"{'A': 4, 'CA': 3, 'DS': 75, 'FC': 44, 'FD': 7, 'FF': 15, 'FS': 70, 'FT': 4, 'G': 6, 'I': 2, 'PI': 170}",patrick,7,-0.74
653,Paolo Guerrero,75295,285,https://s.glbimg.com/es/sde/f/2020/02/27/0b1fa1ff46564d7ca161a86233bf84de_FORMATO.png,3,11.2,JosÇ Paolo Guerrero Gonzales,0.0,5,20.81,37,"{'A': 1, 'DS': 2, 'FC': 7, 'FD': 1, 'FF': 3, 'FS': 5, 'FT': 1, 'G': 3, 'I': 3, 'PI': 15}",paolo-guerrero,5,0.0
654,Orlando,107184,293,https://s.glbimg.com/es/sde/f/2020/11/27/fabedb9256b7e86724a18fbe62ad83b6_FORMATO.png,0,0.0,Orlando Arcanjo Valnier,0.0,1,1.0,37,{},orlando,6,0.0
655,Pedro Marinho,107266,290,https://s.glbimg.com/es/sde/f/2020/11/26/351af835f4c261329fd66f31d57e891b_FORMATO.png,1,2.3,Pedro Henrique Marinho Maria,0.0,5,1.28,37,"{'DS': 2, 'FS': 1, 'PI': 2}",pedro-marinho,6,0.0
656,MoisÇs,90444,285,https://s.glbimg.com/es/sde/f/2020/02/27/a55f40e153a20702f2e4beccd472d30c_FORMATO.png,25,3.67,MoisÇs Roberto Barbosa,1.5,2,10.24,37,"{'A': 5, 'CA': 4, 'DS': 56, 'FC': 55, 'FD': 2, 'FF': 7, 'FS': 15, 'FT': 1, 'I': 3, 'PI': 256, 'SG': 11}",moises,7,-0.93
657,Diego Souza,68911,284,https://s.glbimg.com/es/sde/f/2020/07/19/856625bb76f484b70bec52c9ff257c5a_FORMATO.png,22,4.16,Diego Souza de Andrade,-0.8,5,9.45,37,"{'A': 2, 'CA': 6, 'CV': 1, 'DS': 14, 'FC': 26, 'FD': 8, 'FF': 17, 'FS': 22, 'G': 10, 'I': 2, 'PI': 116, 'PP': 1}",diego-souza,6,-1.25
658,Gonzalo Carneiro,101796,276,https://s.glbimg.com/es/sde/f/2019/04/01/504b1e2a808ffe49b9679b8e86de83b8_FORMATO.png,9,1.69,Gonzalo Rodrigo Carneiro MÇndez,0.0,5,2.74,37,"{'A': 1, 'CA': 1, 'DS': 6, 'FC': 9, 'FF': 1, 'FS': 6, 'G': 1, 'PI': 11}",gonzalo-carneiro,6,0.0
659,Maxi Salazar,110689,285,https://s.glbimg.com/es/sde/f/2020/11/24/dd71a83fb1643a92885b65d1a63f4131_FORMATO.png,0,0.0,Maximiliano Ezequiel Zalazar,0.0,5,1.0,37,{},maxi-salazar,6,0.0
660,Rokenedy ,107852,293,https://s.glbimg.com/es/sde/f/2020/11/27/aac8321f06c7b18cef1c545fa597439b_FORMATO.png,0,0.0,Rokenedy dos Santos,0.0,1,1.0,37,{},rokenedy,6,0.0
661,Victor Ferraz,70046,284,https://s.glbimg.com/es/sde/f/2020/07/19/3d89c3ae8eb990263dc39c0fc17c42d8_FORMATO.png,14,2.51,Victor Ferraz Macedo,6.2,2,7.58,37,"{'A': 2, 'CA': 3, 'DS': 21, 'FC': 13, 'FD': 2, 'FF': 4, 'FS': 5, 'PI': 115, 'SG': 4}",victor-ferraz,6,1.01
662,Vinicius Tobias,110688,285,https://s.glbimg.com/es/sde/f/2020/11/24/ecf4bcd928424500d31efe161887e297_FORMATO.png,0,0.0,Vinicius Augusto Tobias da Silva,0.0,2,1.0,37,{},vinicius-tobias,6,0.0
663,MarcÑo,110775,294,https://s.glbimg.com/es/sde/f/2020/12/13/6cf188c290671bdbe31dab76f9bc6be0_FORMATO.png,0,0.0,Marco Antìnio Amorim de Oliveira Montes,0.0,1,1.0,37,{},marcao,6,0.0
664,Ramon CÇsar,110725,275,https://s.glbimg.com/es/sde/f/2020/12/05/c98e4dec52733659cdb6951558654d06_FORMATO.png,0,0.0,Ramon CÇsar Cirino,0.0,4,1.0,37,{},ramon-cesar,6,0.0
665,Everson,72294,282,https://s.glbimg.com/es/sde/f/2020/09/10/782ebf600a14b7e47942a1fd4ed3bc5f_FORMATO.png,24,2.59,Everson Felipe Marques Pires,-4.0,1,7.85,37,"{'A': 1, 'DD': 22, 'DS': 1, 'FF': 1, 'FS': 3, 'GS': 29, 'PI': 110, 'SG': 7}",everson,7,-2.31
666,Caio Ribas,110726,282,https://s.glbimg.com/es/sde/f/2020/12/06/6515c9b7080362ce444d17251a24b453_FORMATO.png,0,0.0,Caio Henrique Ribas Dias de Ara£jo,0.0,4,1.0,37,{},caio-ribas,6,0.0
667,Rubens,110727,282,https://s.glbimg.com/es/sde/f/2020/12/06/85dfc877a78cf5eacc94003570347d75_FORMATO.png,0,0.0,Rubens Antìnio Dias,0.0,4,1.0,37,{},rubens,6,0.0
668,Madson,78077,277,https://s.glbimg.com/es/sde/f/2020/02/28/797ea157d220381c5808fcaa35ab969f_FORMATO.png,24,3.31,Madson Ferreira dos Santos,0.0,2,5.77,37,"{'A': 4, 'CA': 3, 'DS': 15, 'FC': 14, 'FD': 4, 'FF': 2, 'FS': 19, 'FT': 1, 'G': 5, 'I': 3, 'PI': 149, 'SG': 3}",madson,5,-0.84
669,Copete,77959,277,https://s.glbimg.com/es/sde/f/2019/03/28/8b877a8c4ad54095a090c72a16cdb129_FORMATO.png,0,0.0,Jonathan Copete Valencia,0.0,5,4.0,37,{},copete,6,0.0
670,Alison,73974,277,https://s.glbimg.com/es/sde/f/2020/03/09/73ed5ab3cb9b56aecea70945f57d3adf_FORMATO.png,19,1.79,Alison Lopes Ferreira,5.0,4,8.16,37,"{'A': 1, 'CA': 4, 'CV': 2, 'DS': 55, 'FC': 34, 'FD': 1, 'FF': 1, 'FS': 31, 'PI': 84}",alison,6,1.29
671,Jean Mota,78548,277,https://s.glbimg.com/es/sde/f/2020/03/09/c51996a402c33b6efe07a6e733476941_FORMATO.png,26,1.58,Jean Mota Oliveira de Sousa,5.5,4,4.64,37,"{'A': 1, 'CA': 2, 'DS': 25, 'FC': 26, 'FD': 9, 'FF': 12, 'FS': 19, 'FT': 1, 'G': 1, 'PI': 88, 'PP': 1}",jean-mota,7,0.43
672,ãndio,107263,290,https://s.glbimg.com/es/sde/f/2021/02/04/e8fd1ad8983a526d5086eae46f8c66d4_FORMATO.png,11,1.26,Eduardo Figueiredo da Cruz,2.0,5,1.77,37,"{'A': 1, 'CA': 2, 'DS': 6, 'FC': 9, 'FF': 1, 'FS': 5, 'FT': 1, 'G': 1, 'PI': 29}",indio,6,0.77
673,Dado Cavalcanti,73975,265,https://s.glbimg.com/es/sde/f/2021/01/02/26f198ddbe516885c786f065c8082dee_FORMATO.png,10,3.78,Luis Eduardo Barros Cavalcanti,7.95,6,9.37,37,{},dado-cavalcanti,7,1.04
674,Luiz Felipe,79035,277,https://s.glbimg.com/es/sde/f/2020/03/09/981499da2df970e3aa062fabcbf2f745_FORMATO.png,10,0.77,Luiz Felipe do Nascimento dos Santos,-3.2,3,2.68,37,"{'CA': 1, 'DS': 10, 'FC': 8, 'FS': 4, 'PI': 33, 'SG': 1}",luiz-felipe,7,-0.66
675,Lincon,107255,290,,0,0.0,Harley D'Lincon Ribeiro da Rocha,0.0,4,1.0,37,{},lincon,6,0.0
676,Gabriel Fornari,105636,293,https://s.glbimg.com/es/sde/f/2020/02/28/f5ff9ab054efe72d23d82168d514f99c_FORMATO.png,0,0.0,Gabriel Henrique Chavoni Fornari,0.0,3,1.0,37,{},gabriel-fornari,6,0.0
677,MarcÑo,73476,266,https://s.glbimg.com/es/sde/f/2019/08/19/a82fef08b06cc512020f41628fd14b56_FORMATO.png,11,4.59,Marco AurÇlio de Oliveira Breves,1.74,6,9.96,37,{},marcao,7,-0.62
678,Andrey Quintino,110744,277,https://s.glbimg.com/es/sde/f/2020/12/08/59017f331a1f6a2dc1dc2f3fbd62f761_FORMATO.png,0,0.0,Andrey Rafael Quintino dos Santos,0.0,5,1.0,37,{},andrey-quintino,6,0.0
679,Luiz Felipe,110833,265,https://s.glbimg.com/es/sde/f/2020/12/29/0d7ad1195cfee21d1099241897689b64_FORMATO.png,1,0.9,Luiz Felipe SilvÇrio Silva,0.0,4,0.98,37,"{'DS': 1, 'PI': 1}",luiz-felipe,6,0.0
680,Gabriel Novaes,109639,265,https://s.glbimg.com/es/sde/f/2020/11/20/60f9cb402b72de8476cb75904456b9be_FORMATO.png,13,2.48,Gabriel Novaes Fernandes,1.0,5,3.91,37,"{'DS': 10, 'FC': 9, 'FD': 6, 'FF': 1, 'FS': 10, 'G': 2, 'I': 1, 'PI': 19}",gabriel-novaes,6,-0.58
681,Pablo,110832,356,https://s.glbimg.com/es/sde/f/2020/12/26/222bc23ca24413d5526304b873d2a94a_FORMATO.png,0,0.0,Pablo Gabriel Sousa Alves,0.0,4,1.0,37,{},pablo,6,0.0
682,Luan Peres ,84847,277,https://s.glbimg.com/es/sde/f/2019/09/16/6a774b65d32e1e3586030adb069316e3_FORMATO.png,28,2.85,Luan Peres Petroni,3.8,3,6.76,37,"{'A': 2, 'CA': 3, 'CV': 1, 'DS': 49, 'FC': 13, 'FD': 3, 'FF': 6, 'FS': 28, 'PI': 140, 'SG': 6}",luan-peres,6,-0.71
683,AndrÇ,104080,354,https://s.glbimg.com/es/sde/f/2021/01/07/11322c8a868b34a2756cc78de4edff18_FORMATO.png,0,0.0,AndrÇ Luiz Ribeiro da Silva,0.0,1,1.0,37,{},andre,6,0.0
684,JoÑo Paulo,85425,277,https://s.glbimg.com/es/sde/f/2019/03/28/55b6bd3285315d25077f61ea5d4a7fc9_FORMATO.png,24,3.1,JoÑo Paulo Silva Martins,1.9,1,7.02,37,"{'CA': 3, 'DD': 32, 'FC': 1, 'FS': 3, 'GS': 29, 'PI': 156, 'SG': 5}",joao-paulo,7,-0.96
685,Kevin Malthus,110745,277,https://s.glbimg.com/es/sde/f/2020/12/08/a7d50f41dfaaaeaccfed23ba3881da09_FORMATO.png,0,0.0,Kevin Malthus de Sousa Ribeiro,0.0,4,1.0,37,{},kevin-malthus,6,0.0
686,Marcelo Ryan ,105411,265,https://s.glbimg.com/es/sde/f/2021/01/05/f6b28ccf72b4186064a934ab9a98a9f9_FORMATO.png,1,0.5,Marcelo Ryan Silvestre dos Santos,0.0,5,0.89,37,{'FS': 1},marcelo-ryan,6,0.0
687,Thuler,100125,262,https://s.glbimg.com/es/sde/f/2020/07/21/c1d622890e9831d7d8ea5d180ec25470_FORMATO.png,4,-0.28,Matheus Soares Thuler,0.0,3,2.2,37,"{'CA': 1, 'DS': 2, 'FC': 3, 'FS': 3, 'PI': 11}",thuler,6,0.0
688,Lucas Alisson,109265,356,https://s.glbimg.com/es/sde/f/2021/01/06/9014226f1fc24f3907a42780e4bae0cb_FORMATO.png,0,0.0,Lucas Alisson da Silva Santos,0.0,4,1.0,37,{},lucas-alisson,6,0.0
